text,label1,label2
"I ordered my food here through Yelp/GrubHub. Two hours and ten minutes later, I get a notice that my food was just picked up. I called the restaurant and she said my food had been sitting ready for pick up for over an hour. She said that Yelp and GrubHub always take forever and to order from their website or Uber Eats. I am very disappointed that I not only have waited for over two hours (still haven't gotten it) but am expecting cold food with melted ice in my drink. What a shameful way to run a company literally made to review and rate services. And I paid a $4.50 fee to use the service? Disgusting! It's not about the restaurant, it's about the delivery services I paid to use for what I THOUGHT would provide convenience.",Business Category: Restaurants,Review Stars: 1.0
"Easily one of my favorite restaurants in all of New Orleans.  An Asian/Latin/Cajun/Creole fusion spot, in an unassuming part of lower Mid-City.    It's a fairly small restaurant, with some back courtyard seating, a long bar, and a few tables inside.  The grill and line are visible from the bar, which always makes for a show.    Some of my favorite menu items:  Lemongrass chicken tacos (can order just a single, or 2 or 3!)  Tater tots!!!! Hot sausage  Italian beef Dr. Tan burger Chopped salad.... I could go on!   Great spot to grab a beer, watch the game, grab a quick lunch, or a date night dinner.  Mellow atmosphere, and the service is always friendly.  Parking can be a little precarious, but I've always found a spot.",Business Category: Restaurants,Review Stars: 5.0
At least 3 times in the morning they open 1/2 late (yes I checked the time on the door).  No one at drive through but when you go up to the window the female employee made eye contact then walked away like she did not see you.  Wonder if anyone else can be late to work that often and not get fired?,Business Category: Restaurants,Review Stars: 1.0
"I often go to pho cali because I don't know other vietnamese restaurants in philly. The spring rolls are pretty good, but the grilled pork egg noodle is just fine. However, the service is poor. I am sure that lots of customers at pho cali always see the unfriendly female owner.   One day, I ordered the grilled pork noodle with soup on side because I normally ordered soup in the bowl. Surprisingly, when the soup was on the side, the noodle tasted better, but the bowl of soup is really small. When my soup almost ran out, I asked more for a bowl of soup.  Then she unfriendly told me that ""next time if you want more soup, just put it in the bowl. This is the way we do""   I was upset. just a bowl of soup... why didn't she just bring it for me right away and charge me for this? She made me feel like it was too much to ask for another bowl of soup.   I was a loyal customer there but I am no longer.   Besides, she never smiled at me once.",Business Category: Restaurants,Review Stars: 2.0
"I'm writing this review during the pandemic and I've taken it into consideration. We ordered three entrees to go tonight. They were all terrible. We've eaten these same entrees there many times and have always loved them. For $80 tonight it was so disappointing. Pasta was overcooked and a gelotinous mass, chicken overcooked and tough, sliders 1/2 meat to the ratio of the bun and they got the order wrong. Looked forward to this all week. So disappointing.",Business Category: Restaurants,Review Stars: 1.0
"I came in late and it was very quiet in the restaurant as they were close to closing time. A couple of people came in while I was eating for takeout orders but that was about it. Good portion sizes and fresh fish, I enjoyed their steaming hot bowl of udon on a chilly evening. Friendly service who checked up on me frequently and received my food promptly. Overall, a solid choice in a classy atmosphere.",Business Category: Restaurants,Review Stars: 4.0
My girl and I decided to go to this Applebee's just to enjoy our night & have some drinks but of course we got horrible service ... We sat down for 30 min before being served & when the server finally came back up to us she told us to hold on because she was busy no water no menus no nothing ! Not only that the weird ass hosts stood there starring at us the whole time .. (super creepy) I asked the manager to see what was going on & she did super nice & professional & then the server comes back mad & aggressive asking me did I tell the manager she wasn't doing her job & I said yes I did ! That was pure bullshit and she served us cold spinach dip.  Not to mention she walked passed the table 5xs like I was supposed to be scared or something ! I will be reporting this to corporate! And I will be putting names out because that was horrible & I kept my cool this time,Business Category: Restaurants,Review Stars: 1.0
"Their ""gluten free"" pizza is NOT gluten free. If you have celiac or allergic to gluten and you don't Enjoy feeling like shit for 48 hrs, don't try. You will regret",Business Category: Restaurants,Review Stars: 1.0
"Not a typical Indian restaurant,  no Bollywood movies! In fact the chefs aren't classically trained ""Indian"". If you are looking for gourmet INDIAN real deal? Then turn around and leave NOLA because I don't believe it exists.  I would say an Asian 'style' menu inspired mostly by Indian type dishes. It's a great bar scene, good fairly priced wine list. Good bar scene for the neighbourhood goin' on. WINE LIST = fair pricing.  Our group of three enjoyed our choices, which accommodated both gluten free ( Celiac) and dairy free. Flavours tamed down to cater for N. American palates, generous portions of good food. (Indian style, no tandoori oven stuff, it's Americanized okay?)  Muted big screen TV had a great old black n white film playing with silent captions making conversation easy peasy in the clean tidy comfortable room, great murals and ambience. Recommended.",Business Category: Restaurants,Review Stars: 4.0
Food was good BUT had to wait over an hour for our reserved table.  It was ridiculously loud downstairs.  They need to manage their reservations better and compensate their patrons in even a small way for the inconvenience of their mismanagement.  People waited closer to 1.5 hours right before us.  No need to return there!,Business Category: Restaurants,Review Stars: 1.0
"Good lunch specials. You can get a small soup, appetizer, and entree for like 10 bucks.  The food I had here was good. The ravioli soup was tasty, and the crab dumplings were super yummy (as was the plum sauce that came with them).  My entree was pretty OK, nothing amazing. I'd love to come back and try more things, though. The menu is huge and I really don't feel like I can form a true opinion of this joint without trying more stuff!",Business Category: Restaurants,Review Stars: 3.0
"I'm not sure what the rave is all about with this chicken under the brick thing...  but I did not like it.  It was loaded with salt; and it was pretty much a half of a whole chicken--way too big; and I like my portions big.  I really liked my friend's red fish.  It was delish and perfectly cooked; did not taste like fish at all.  Service was good, but I took a hit with going with what everyone else was raving about here on Yelp...  not doing the chicken brick thang when I go back.",Business Category: Restaurants,Review Stars: 3.0
"I think it's impressive what Vedge is trying to accomplish. It's hard to compete with other restaurants of a similar caliber in the area, especially without meat.  Dishes are creative and flavorful, but it seems like they use certain ingredients in excess to compensate. For example- avocado. Of course avocado is delicious! It would be interesting to see some other ingredients not normally associated with being tasty, turned into something delicious.  The desserts were very unique and delightful! Just the right amount, and not too heavy. They have very creative ice cream flavors.  5 dishes total for two people was a perfect amount of food. Not too full, not hungry afterwards.   Apart from the food, the service felt like we were in an assembly line. The food came out very quickly. We ate all our food, drinks, desserts in less than an hour. It wasn't so much of a dining ""experience"" as it was an attempt to turn over tables quickly.   All in all, it is over priced for vegetarian dishes, but they get some points for creativity. I think it's worth it to check out. Obviously an excellent choice for vegetarians.",Business Category: Restaurants,Review Stars: 3.0
Their mac and cheese is to die for. Their décoré is beautiful. Our waitress was very kind and the service was very fast.,Business Category: Restaurants,Review Stars: 5.0
"Not impressed with their service. Accidents happen and it how you handle them that counts. Making jokes instead of giving an apology does not make the problem go away. The GM needs training on customer service skills or just needs to be demoted to bus boy.   Waitress brings a tray full of water. She appears to be struggling with it. Places one glass then the the next slips from her grasp and falls right on my lap. I am now drenched in ice cold water. She is apologetic and goes to get me 2 napkins to dry off with (ok?) The GM comes over to the table and instead of asking what he can do to help he cracks a joke about how the rain and me being wet! I asked him if he thought this was funny and he left without comment. After that the waitress decided our table wasn't worth her time and there was no attempt to rectify the situation. We paid the bill and verified if he was actually the manager only for his reps one to be ""its only water."" I ended up buying new pants so we could go watch the movie we had planned. I won't be going back to this location.",Business Category: Restaurants,Review Stars: 1.0
"We went here with our 7 and 9 year old boys (steak fans) 9/13/19.   I had a royal sazarac, followed by a filet and Mac&cheese, boys split a filet and fries, and momma had a sangria followed by a ravioli of lobster and buratta.     For dessert, mom and the youngest split a chocolate cake, and I split a bananas foster with the oldest son.    Our server John was awesome (seriously, someone needs to give him a pat on the back and a raise, he is a first class host!).  We were taken care of in superb fashion, and wanted for nothing.  The food was sublime, and my wife was very happy that ""this sangria is NOT watered down"".     John allowed our boys to ""help"" prepare the bananas foster, which was a huge hit, and really made their day, as well as some of the other patrons who enjoyed the spectacle.     A true class act, and yet another outstanding restaurant in a city full of amazing restaurants.  If you have not been to Emirils Delmonico, you are missing out, give them a shot.",Business Category: Restaurants,Review Stars: 5.0
Always enjoyable and always delicious! Food and beer is top-of-the-line! The darker lighting is one of my favorite aspects of Two Stones Pub - it gives it a very cozy and warm feeling. The waiters and waitresses are always there And they are extremely helpful whenever you need any kind of service... It would appear that they hire a lot of people just for that reason. I highly recommend Two Stones Pub to all my friends and to anybody that reads this!!!,Business Category: Restaurants,Review Stars: 5.0
"This was my first visit to this place, my had been here before and said it was good. We decided to come and try it out together, the place was a little loud, there were several people that left due to the volume of the music but whatever we stayed. I ordered an old fashion which was good. We ordered the stinky buns, they were good as well, I ordered the duck tacos which were a little on the cheap side with portion servings of the duck, but extremely heavy on the cabbage! Which also made the tortilla moist due to the water cabbage retains. But all of this was ok, until it was time for our bill it took more than 40 min to get our bill, and to get out of there because our waitress was to busy having drinks, and siting with another table, so we had to go to the host stand and ask for our bill, and pay for our bill there. So if you do happen to go, make sure your waitress isn't Ms.Xtina G.",Business Category: Restaurants,Review Stars: 2.0
"We came on a college night, so our IDs were checked at the door. No big deal of course, we're overage. This was the 4th place we went to on our bar hop and got there around 9, and at that time until 11pm, mixed drinks are just 3 bucks. So that's a pretty unbeatable deal. Unless of course it's 2 or 1.   I had a bourbon and ginger and the wife started with a vodka and cranberry. While we were drinking we looked at the menu and ordered an appetizer. We got the cheesesteak egg rolls. These were pretty good served with a mayo and horse radish sauce. It was my first time having horse radish purposely to my knowledge and was happily surprised with the flavor. I'll be looking it up after this review.   As we waited for our appetizer, my wife saw a blue drink across the bar and asked if it was a blue motorcycle, but we were told it was a Great Piece of Ass. A name I know lol! But it was very tasty. Not too sweet and one where the alcohol will sneak up on you later...not a story for Yelp. Lol!   The place wasn't very crowded at all and the environment was cool and laid back. Most folks kind of kept to themselves. There is a nice sized dance floor here though, so the place has the potential to be a nice after hours venue. It was my first time, so it'll take a few more visits to kind of bet the read on this place.   I had a good time here and I'd go again.",Business Category: Restaurants,Review Stars: 4.0
"The service is always excellent and the food is amazing. We have family members with Celiac's, so we have to be careful about where we go. Highly recommend.",Business Category: Restaurants,Review Stars: 5.0
"Let's be honest.  Pho 21 sounds like it would be a good, inexpensive lunch place.  Unfortunately, it isn't that good.  The noodle bowls taste like nothing more than noodles in hot water.  There is almost no flavor.   The only thing that saved this place from a 1 star rating from me is the raw spring rolls.  I would go there just for the spring rolls to be honest.",Business Category: Restaurants,Review Stars: 2.0
"Very good Texas Wieners, very cheap prices and you kind of get that local feel when you walk in they usually remember your order if you go in there enough. But they do give you big portions for cheap prices. my only complaints for the place no open late enough and not open on the weekends!",Business Category: Restaurants,Review Stars: 3.0
"I ordered the Patty Melt and fries. What I got was a burger with onions, a little bit of some kind of sauce I couldn't taste that had way too many poppy seeds, and a tiny bit of cheese on rye bread. That's not a patty melt. Needless to say it was pretty disappointing for $9. I threw most of it away because it just wasn't good. The fries were fine - they were the highlight of the meal even though they were really just okay and nothing special. I'm not in a hurry to go back.",Business Category: Restaurants,Review Stars: 2.0
"Harvest restaurant Oro Valley Have been to the Harvest for lunch on numerous occasions...the food is consistently good.  However, the staff has been consistently bad until a new hire about a month ago.  The service staff desperately needs customer service basics.  They act bored for the most part and are definitely in no hurry to wait on customers..Oftentimes they appear to been awakened from a nap. Need service to match the quality of food",Business Category: Restaurants,Review Stars: 2.0
I visited this location once a week ago. The experience was OK. The server was pleasant and the food was OK. I visited a second time with some people from work who wanted to try it and this visit decided i would not be eating here again.  The service was poor and inattentive. The food was very basic. The quality of the food is really no better than some frozen food dishes you could make and in some cases the frozen TV dinner option would be better. This is unfortunately one of those places that sets the appearance of quality food but lacks the food to back up the image they are selling.   there are plenty of better places to eat for similar style cuisine near this location.,Business Category: Restaurants,Review Stars: 2.0
"We had dinner here last Friday, and I realize this is a new restaurant that's still launching.....   That being said, we started with the burrata and it was pretty good. The issues occurred doing the main course. I ordered the scallops and no where on the menu informs the diner that they are RAW. I was anticipating this ""southern comfort food"" dish not sushi. My server attempted to explain that they are torched- the scallop was cold and raw.   We also ordered the crab Mac and cheese and it was okay- not great.    Our service was great and our waiter was good. Drinks were interesting.   I think the chef needs to pick a direction, stick with it, and execute it.",Business Category: Restaurants,Review Stars: 3.0
"Nice old fashion Cajun style seafood restaurant, if you come during dinner time, expect the wait to be long! Strong recommend their blackened alligator!",Business Category: Restaurants,Review Stars: 4.0
"Half-A-Chicken Wednesday. $6.00.  That is all you need to know.  King Ribs Bar-B-Q is just one of the places; you wouldn't go in just off the street, it takes some convincing.  But once you try it, you'll know why King Ribs is such a great choice when it comes to lunch, dinner, or a catered event.  Damn, that mixed sauce really just makes the whole package.  To quote Brandon S., the meat just falls off the bone - it's that good.  Oh yeah, it's six bucks!  See you Wednesday!",Business Category: Restaurants,Review Stars: 4.0
No air two weeks at Ale House - why??? Why doesn't the owner  care about his employees or your customers comfort?,Business Category: Restaurants,Review Stars: 1.0
"Very good place, have been here many times. Luv the food!!! Value for money. The bread is the best I've had...",Business Category: Restaurants,Review Stars: 5.0
"Spoiled food at the sushi bar, told one of the waiters that the food taste spoiled he did nothing about it, he was also serving sushi which makes me question the freshness considering raw fish can carry food born pathogens that can cause serious illness.  Felt sick after leaving the buffet. Will never go there again.",Business Category: Restaurants,Review Stars: 1.0
Great bloody Mary's! Their seafood plates are bigger than most people can handle. Pretty good though... for a fried heart attack on a platter.,Business Category: Restaurants,Review Stars: 3.0
"We had a BOGO coupon so we went.  The service was good.  The food is not homemade.  It is microwaved and served within 5-20 minutes of placing order.  It was decent, but not anything to rave about. Having a BOGO and being in a hurry makes this a decent place.   Thought we'd give this place another try.  Tables were all dirty even though place only had a few customers.  Server never came back after we received food.  Never offered refills on drinks.  Hubby's tacos were ok.  My meal was edible.",Business Category: Restaurants,Review Stars: 1.0
"Amazing!!!! I don't speak Spanish which is the only thing that would've made the experience here better. Apparently no one here speaks much English, food they say is an international language: I'll tell one thing for sure they speak delicious here.  The Beef Soup and a couple Tacos is what I had, the wife had the Chile rellenos, my son had the steak quesadillas steak and my youngest daughter had the fajitas, we all lived it and left this humble establishment in peaceful bliss created by virtue of food comas.",Business Category: Restaurants,Review Stars: 5.0
"I was there about two hours ago.  I am sick in bed now.  This was the second time I've visited La Parrilla Suiza, and I really liked it the first time.  The guacamole was grey this time, and even against my better judgement I decided to eat some of it.  I will never go back.",Business Category: Restaurants,Review Stars: 1.0
"We were really pleasantly surprised when we ate  here for lunch. We haven't been here six months, but we have not found any good Chinese food in the treasure Valley. Yes we're from California, and yes, we are spoiled when it comes to Chinese food. Sorry treasure valley, we love you, but good Asian food is hard to find here. We both ordered the curry chicken. It was outstanding. Lots of nice chopped up vegetables and a very light but flavorful sauce. We've had other entrées since then,  not quite as good but still good. Egg roll is excellent also. Hot and sour soup is very good.  Highly recommend.",Business Category: Restaurants,Review Stars: 4.0
"I've been wanting to try the famous HopCat crack fries for awhile now, they were most definitely worth the wait! The seasonings on the fries were amazing! However the rest of the food was very subpar. I got a BLT on rye and there were two pieces of bacon on the entire sandwich and no mayo. The sandwich was a let down but the rest of the food and drinks were great! Would recommend the restaurant, just not the BLT.",Business Category: Restaurants,Review Stars: 3.0
"it was a pretty shitty situation... first my waitress threw salad on me , then when i asked her to clean it up she kicked me in my shin‼... i asked to speak to a manager so she got her manager and boom he's crip walking to the table ‍so fast forward we order... boom our food came... on one plate‼... we asked for another plate and the waitress replied with figure it out! we don't got no no plates yaheardme! she said ""man every body getchasum"" i am honestly shocked with this behavior she constantly was rude and reaching over everyone's food!! i don't think we will be visiting anytime soon.‼‼‼‼‼‍",Business Category: Restaurants,Review Stars: 1.0
"I've had my fair share of Thai, good and bad and this has to be the worst and one of the most expensive, even in comparison to my Manhattan favorites. Pad thai was a solidified mess of noodles which no one was able to finish because they couldn't stomach it and the pineapple fried rice was more like day old from the cheapest chinese take out  place they could  find and some under ripe pineapple chopped in.  Not worth the hype and certainly not worth the 90 minute delivery wait.",Business Category: Restaurants,Review Stars: 1.0
I was a little disappointed with The Tavern after having read some really great reviews. I got the deviled eggs which were good but overpriced. There were three half eggs per order and it was $7. A little high to me. The Tuna Poke was excellent but the Strip Steak (which was the most expensive item on the menu) was quite disappointing. I ordered it medium and it came well done and was pre-sliced so the kitchen and / or the server should have noticed this. It was seasoned and flavored okay but nothing to write home about.,Business Category: Restaurants,Review Stars: 2.0
Veda is such a great addition to the neighborhood! I am in love with their dishes especially their peri peri and tikka masla!  The staff are friendly and attentive and the bartenders know what they are doing. Over all been here for lunch and dinner. Will be back for happy hour sometime !,Business Category: Restaurants,Review Stars: 4.0
Burgers are very good and so are the mussels.  Mac and Cheese is awesome as well!  Nice beer selection and you got to love  a Basil Lemonade.  Although they aren't quite the same without TOM not being there to make them any longer.   Great spot to grab drinks and a bite to eat.  Pretty good place to catch the game as well but get here early to get a seat!,Business Category: Restaurants,Review Stars: 4.0
"I love outback. I always feel their food is quality and some of the subtle details they add to each menu item just makes me very happy at times. I've transitioned my diet drastically over the past 10 years where now I am a pescatarian. However, I only eat ""certain"" fishes now and no other seafood like shrimp, lobster, etc. overall, my diet is tricky and picky yet and still through the years, outback has remained one of my favs so when my mom offered to take me there last night, I was so excited.   1) We sat at the bar bc we were on a time crunch and it was a little crowded in the lobby area with an estimated 20 min wait. The bar lady took forever and a day ... ok maybe 12 minutes to give us a menu. the lobby was busy but the bar was not btw.  I actually had to ask her for one after the unjustified and extremely noticeable wait.   2) A very rude lady reached over my bread with the sleeve of her coat just missing it to grab a drink menu that was behind the bar counter. I told this witch that I could have easily handed it to her instead of her squeezing and maneuvering so much to reach so far. what is wrong with ppl and keeping comfortable distances ESPECIALLY when one's food is involved? It was so much for her too like she was on her tip toes trying to get to that menu when I'm right there and could easily have gotten it for her. ughhhhh. I was annoyed and she seemed even more bothered that I pointed this out that ummmmm excuse you but I could have handed that to you!!!   3) #2 above is not really outback's fault I guess. the reason she probably felt the need to be so extra and take matters into her own hands was bc of probably a similar experience with my #1 (extra long wait for service). however, #2 is probably why I was feeling a little agitated at this point so now I'm paying attn to everything more than normal which leads me to my final issue. I watched in horror the server bring out 2 plates of food uncovered, without a tray, through a crowd of ppl who were in her path that she had to squeeze through to get by. She was short and had to maneuver her way through the many deaf ears when she said excuse me.  Like I said, she was short so I watched the plates of food in her hands basically inadvertently touch the end tips of a pony tail of some lady whose back was facing her. both completely oblivious to what these poor plates of food to be eaten are going through. I watched in disbelief and shook my head as she walked passed us thanking God she didn't stop at us .... until she turned around and walked back to us happy and bubbly unbeknownst to any of what I just stated, and said ""hehe I gotta learn the bar numbers"" like walking past us was the only mistake she made with our food.  I couldn't even begin to explain this to anyone there like management or whatever so I just nibbled and picked at my food, paid and left. figured for my level of frustration at the time, I could better convey my experience here on Yelp.   lesson of the day: look up a creative recipe and cook a restaurant type of meal @home!!!",Business Category: Restaurants,Review Stars: 1.0
"Food was fine, ambience fine, but stay away if you have food allergies.  They said they would clean their cooking gear prior to cooking to accommodate my daughter's food allergies but they clearly didn't well enough as she had a significant reaction after eating. Infuriating.",Business Category: Restaurants,Review Stars: 1.0
TERRIBLE service both times I went...and I don't even live in Indy. 2 stars only because the food is decent.,Business Category: Restaurants,Review Stars: 2.0
"Food taste and ambiance would rate 5 stars for this restaurant, but the service was extremely dodgy.  Our server spoke so softly that I had a hard time understanding him.  After he took our order and brought our wine, he acted like we were not his table.  Eventually, he brought bread to us on the way to another table, but I ended up refilling our wine the entire evening.  He was in the dining room, in fact, and continually walked by and by and by but would not look at us or acknowledge that we were in the restaurant.  Finally, as we were waiting for our check, we realized what was happening - all of the servers were talking about getting out early and going out or to parties.  Clearly, no one was riding herd on these twenty-something servers.  To top it off, they incorrectly charged my credit card, reversed it, and then ran it again correctly.  However, their merchant service takes up to a week to reverse the incorrect charge - so I'm out $120 for a week!  If the food wasn't so good and the restaurant so romantic, I'm certain we would not give them another chance.  But since it is, we probably will.",Business Category: Restaurants,Review Stars: 3.0
Good... Nice frenetic environment as dim sum should be. Fresh food but I felt so many things were variations on the same spice theme. My fave was the bean curd wrap,Business Category: Restaurants,Review Stars: 3.0
"We've been here several since my grandmother loves the food. The food is good, but the service takes forever. I waited over 40 minutes just to get the drinks our party of 4 ordered. We were there a total of 2 and a half hours, 30 minutes of which were us eating. The rest was just waiting.",Business Category: Restaurants,Review Stars: 3.0
meh.  spent three out of seven of my vacation nights here.  If you like Midori they have a pretty good drink called the gator tail or something like that.  Mostly townies but some tourists (like us) too and it's pretty much the only bar around.  Had a DJ one night and a crappy cover band another night.  Nice waterfront patio,Business Category: Restaurants,Review Stars: 3.0
"It's really beyond comprehension how this place keeps a 4 star review. I've given it 4 chances, FOUR. I only waited until now to post this review because I really wanted to see this place thrive because I live in the neighborhood. The service is hit or miss, but mostly miss. The food is bland at most, and the staff just isn't that friendly. I was going to give it at least 2 stars because at least the mini maple butter biscuits are good, but my last visit pushed me over the edge because we entered a half empty restaurant with glasses of ice water already set on every table. I'm sorry, that's not even acceptable for a busy venue. I've questioned the cleanliness of this place before, but that proved to show their carelessness. I can't bring myself to drink from a glass that god knows who has already touched. Bad call BBB.",Business Category: Restaurants,Review Stars: 1.0
"Second time and it was worse than the first. Completely unorganized. No one seats you. The first time my chips were half raw and limp. My wife's salad had no cheese or dressing. This time, our food has taken over and hour. Food just came out. Out of the 9 of us, only 1 persons food is hot. I will never come here again. HORRIBLE. Manager sitting at the bar doing nothing...",Business Category: Restaurants,Review Stars: 1.0
"It could be a freak incident but I have never (and I eat out 5-6 days a week) in all my life had bad Chinese food ........until now!   Nasty food.   Fried rice with freezer burn on the vegetables..... vegetables that looked dirty, after being cooked, mushrooms from a can and rubber shrimp.    To top it off my soup I ordered had a chlorine taste to it.    Either the pot used wasn't rinsed properly or the water used for the broth was tap water that was chlorinated  or something.   I had both people with me try the broth and everyone said it tasted like chlorine. We left politely and took all the food to go and quickly found a trash container to dispose of it.   It was all wrong.  It's hard to eat and before my 7th or 8th bite I didn't feel well.  I stopped and we all decided to quietly leave and take the food so we didn't offend.   I'll never go back.   I'm sorry but it was poor quality products and just bad tasting food.  I love Asian food but this has turned me off for awhile.  I'll drive the distance and go to my old fav Mantis off Cortaro.",Business Category: Restaurants,Review Stars: 1.0
Great old time place in the quarter. Large menu mixed with cuban. Weekday specials. Good prices. Wish it were closer to my house.,Business Category: Restaurants,Review Stars: 4.0
"I personally think the location of this business is just plain ole cursed. Sam's the 4th business in this location in just a short number of years.  The people who own it are extremely nice and very accommodating. The food is very good, but not great. We will continue to go back from time to time to help support a good local business and a very nice family.",Business Category: Restaurants,Review Stars: 3.0
